run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,40.0,1,201.33674000000246,217.72688000000198,0.9576349114841681
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,50.0,0,12.57705999999962,28.96668000000136,0.9782556750430719
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,50.0,1,201.33674000000246,217.72688000000198,0.96597452580003
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,75.0,0,12.57705999999962,28.96668000000136,0.9805989569696134
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,75.0,1,201.33674000000246,217.72688000000198,0.972121712686832
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,100.0,0,12.57705999999962,28.96668000000136,0.9809283942145034
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,100.0,1,201.33674000000246,217.72688000000198,0.9741693516788865
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,10.0,0,94.424460000002,111.06528000000253,0.8073943020649466
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,10.0,1,250.82752000000255,267.4684200000047,0.7743571366342235
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,10.0,2,371.56824000000415,388.2090200000057,0.8100960213492495
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,10.0,3,593.5026800000087,610.1436400000057,0.8223140872191839
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,10.0,4,742.7224400000086,759.3634200000088,0.8257204146402582
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,20.0,0,94.424460000002,111.06528000000253,0.9239247297649636
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,20.0,1,250.82752000000255,267.4684200000047,0.9068837073499888
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,20.0,2,371.56824000000415,388.2090200000057,0.9301558653982432
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,20.0,3,593.5026800000087,610.1436400000057,0.9281909480406928
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,20.0,4,742.7224400000086,759.3634200000088,0.9322411157715319
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,30.0,0,94.424460000002,111.06528000000253,0.9578197976622799
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,30.0,1,250.82752000000255,267.4684200000047,0.9475142965419145
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,30.0,2,371.56824000000415,388.2090200000057,0.9621399770830179
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,30.0,3,593.5026800000087,610.1436400000057,0.9626955469022639
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,30.0,4,742.7224400000086,759.3634200000088,0.9637022521532111
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,40.0,0,94.424460000002,111.06528000000253,0.9708964673241439
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,40.0,1,250.82752000000255,267.4684200000047,0.9564659800245341
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,40.0,2,371.56824000000415,388.2090200000057,0.9719763488330525
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,40.0,3,593.5026800000087,610.1436400000057,0.9744516557757656
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,40.0,4,742.7224400000086,759.3634200000088,0.974478170074976
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,50.0,0,94.424460000002,111.06528000000253,0.9768139323435961
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472180_cell02,raw,ens2,ens2,50.0,1,250.82752000000255,267.4684200000047,0.9589407592813267
