run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,30.0,1,435.3267599999963,451.72298000000586,0.9032659915086246
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,30.0,1,435.3267599999963,451.72298000000586,0.9330833408141419
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,30.0,2,712.319141,728.715440999993,0.9827960478743505
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,30.0,2,712.319141,728.715440999993,0.9018921617081187
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,30.0,3,910.8763400000025,927.2727400000003,0.9273267835210646
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,30.0,3,910.8763400000025,927.2727400000003,0.913753825096484
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,30.0,4,1080.6849610000063,1097.081361000004,0.9669484798520926
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,30.0,4,1080.6849610000063,1097.081361000004,0.9207893129759245
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,40.0,0,292.946861000004,309.3430809999991,0.9598568977417902
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,40.0,0,292.946861000004,309.3430809999991,0.8911450886319916
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,40.0,1,435.3267599999963,451.72298000000586,0.9107994531149544
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,40.0,1,435.3267599999963,451.72298000000586,0.955014154260926
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,40.0,2,712.319141,728.715440999993,0.9845463083292731
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,40.0,2,712.319141,728.715440999993,0.9251508536855815
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,40.0,3,910.8763400000025,927.2727400000003,0.9328431460433981
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,40.0,3,910.8763400000025,927.2727400000003,0.9271291181374786
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,40.0,4,1080.6849610000063,1097.081361000004,0.9691213084942298
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,40.0,4,1080.6849610000063,1097.081361000004,0.9358568553583447
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,50.0,0,292.946861000004,309.3430809999991,0.9613085203391414
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,50.0,0,292.946861000004,309.3430809999991,0.8923417950048504
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,50.0,1,435.3267599999963,451.72298000000586,0.9179913275469036
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,50.0,1,435.3267599999963,451.72298000000586,0.967102325190756
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,50.0,2,712.319141,728.715440999993,0.9856200221077122
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,50.0,2,712.319141,728.715440999993,0.938387277710429
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,50.0,3,910.8763400000025,927.2727400000003,0.9344837363898397
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,50.0,3,910.8763400000025,927.2727400000003,0.9329541152386228
