run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation,notebook_cell,notebook_series_spec,series_key,display_method,method_family,comparison_context,manuscript_figure,code_ocean_runnable,notes
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,10.0,0,37.744540000006964,54.38594000000012,0.38292051445154174,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,10.0,0,37.744540000006964,54.38594000000012,0.8068780272765085,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,10.0,1,193.16366000000562,209.80473999999958,0.9281636806328961,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,10.0,1,193.16366000000562,209.80473999999958,0.659651028434304,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,10.0,1,193.16366000000562,209.80473999999958,0.5228963351006074,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,10.0,1,193.16366000000562,209.80473999999958,0.8609416992996485,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,10.0,2,500.7840800000049,517.426280000007,0.9678618652704661,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,10.0,2,500.7840800000049,517.426280000007,0.7546574523353236,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,10.0,2,500.7840800000049,517.426280000007,0.41032719045657556,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,10.0,2,500.7840800000049,517.426280000007,0.8235267643788354,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,10.0,3,613.0411800000074,629.6833000000115,0.9872653819700788,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,10.0,3,613.0411800000074,629.6833000000115,0.8161515636022858,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,10.0,3,613.0411800000074,629.6833000000115,0.49106107932881354,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,10.0,3,613.0411800000074,629.6833000000115,0.8712613801623714,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,10.0,4,803.6392000000124,820.2815000000119,0.9614445591095077,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,10.0,4,803.6392000000124,820.2815000000119,0.7588888431328799,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,10.0,4,803.6392000000124,820.2815000000119,0.5909568303720238,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,10.0,4,803.6392000000124,820.2815000000119,0.8443872233716168,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,10.0,5,887.326060000014,903.9681200000196,0.9440369930119099,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,10.0,5,887.326060000014,903.9681200000196,0.7366354009648339,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,10.0,5,887.326060000014,903.9681200000196,0.5646654738194635,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,10.0,5,887.326060000014,903.9681200000196,0.8130064794024587,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,10.0,6,1168.4318000000203,1185.074420000019,0.9589229369194299,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,10.0,6,1168.4318000000203,1185.074420000019,0.7588377397932676,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,10.0,6,1168.4318000000203,1185.074420000019,0.5112396902971201,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,10.0,6,1168.4318000000203,1185.074420000019,0.8520786302256854,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,20.0,0,37.744540000006964,54.38594000000012,0.9650438571270321,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,20.0,0,37.744540000006964,54.38594000000012,0.6811544679347442,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,20.0,0,37.744540000006964,54.38594000000012,0.4664399221112164,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,20.0,0,37.744540000006964,54.38594000000012,0.9181270269939898,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,20.0,1,193.16366000000562,209.80473999999958,0.9569859111542941,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,20.0,1,193.16366000000562,209.80473999999958,0.731082788418377,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,20.0,1,193.16366000000562,209.80473999999958,0.6080545155086784,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,20.0,1,193.16366000000562,209.80473999999958,0.9387978246866969,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,20.0,2,500.7840800000049,517.426280000007,0.9882757183628864,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,20.0,2,500.7840800000049,517.426280000007,0.8164602233433821,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,20.0,2,500.7840800000049,517.426280000007,0.48972230234066894,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,20.0,2,500.7840800000049,517.426280000007,0.9073420491720796,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,20.0,3,613.0411800000074,629.6833000000115,0.9946171674457379,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,20.0,3,613.0411800000074,629.6833000000115,0.8866262752102632,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,20.0,3,613.0411800000074,629.6833000000115,0.579499586739613,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,20.0,3,613.0411800000074,629.6833000000115,0.9487663084021248,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,20.0,4,803.6392000000124,820.2815000000119,0.9820064279634054,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,20.0,4,803.6392000000124,820.2815000000119,0.8599733125598348,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,20.0,4,803.6392000000124,820.2815000000119,0.7051877005230435,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,20.0,4,803.6392000000124,820.2815000000119,0.9528271032704796,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,20.0,5,887.326060000014,903.9681200000196,0.9729582880301288,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,20.0,5,887.326060000014,903.9681200000196,0.8483125276923785,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,20.0,5,887.326060000014,903.9681200000196,0.6840335397073065,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,20.0,5,887.326060000014,903.9681200000196,0.9297749169508603,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,20.0,6,1168.4318000000203,1185.074420000019,0.9811906568044838,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,20.0,6,1168.4318000000203,1185.074420000019,0.8211958282504759,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,20.0,6,1168.4318000000203,1185.074420000019,0.5925399198911241,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,20.0,6,1168.4318000000203,1185.074420000019,0.9261784538186474,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,30.0,0,37.744540000006964,54.38594000000012,0.977324428291395,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,30.0,0,37.744540000006964,54.38594000000012,0.7158711054437492,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,30.0,0,37.744540000006964,54.38594000000012,0.5102229967158822,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,30.0,0,37.744540000006964,54.38594000000012,0.9534124007164629,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,pgas,pgas,30.0,1,193.16366000000562,209.80473999999958,0.9676310075940272,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,ens2,ens2,30.0,1,193.16366000000562,209.80473999999958,0.7658576518242055,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,cascade,cascade,30.0,1,193.16366000000562,209.80473999999958,0.6586377064914971,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479569_cell03,raw,biophys_ml,biophys_ml,30.0,1,193.16366000000562,209.80473999999958,0.9676918933608764,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
