run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation,notebook_cell,notebook_series_spec,series_key,display_method,method_family,comparison_context,code_ocean_runnable,notes
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,6,985.8532799999994,1002.2426199999973,0.9306928853243895,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,0,94.14429999999993,110.78568000000087,0.8621983993164568,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,1,165.3895999999986,182.03071999999884,0.8723986119764124,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,2,412.4880400000002,429.1294999999991,0.9567402090003332,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,3,630.0040000000008,646.3935799999963,0.9746570339320532,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,4,692.3957399999963,708.7848999999987,0.9611247688348973,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,5,895.2564599999969,911.6458399999974,0.9423594251350728,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,40.0,6,985.8532799999994,1002.2426199999973,0.9462712153966204,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,50.0,0,94.14429999999993,110.78568000000087,0.8702849828618336,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,50.0,1,165.3895999999986,182.03071999999884,0.8809834993863778,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
